WORD	arg0(np)-v(v)-arg1(np)-arg2(pp)	arg0(np)-v(v)-arg2(np)-arg1(np)	PREFERENCE	LLR	PEARSONRESID	LOGODDSRATIO	MI	DELTAPC2W	DELTAPW2C	FYE
compare.01	38	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	14.8260584181119	1.2006605713513	24.8324831345666	0.280555560855218	0.00691286156085137	0.177737611086007	2.35416401549331
put.03	37	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	14.4346995192539	1.18475708015468	24.8065259047285	0.280555560855218	0.00673094415135529	0.177710843373494	2.4430417330031
blame.01	35	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	13.6521769864607	1.15229180407337	24.7525341402646	0.280555560855218	0.00636710933236311	0.177657332128877	2.22727374253892
prevent.01	34	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	13.2610133090965	1.13571120145646	24.7244083550859	0.280555560855218	0.00618519192286702	0.177630588589493	2.30658458500106
share.01	33	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.8699146621517	1.11888492012927	24.6954912129965	0.280555560855218	0.00600327451337093	0.177603853100542	2.01213308367583
make.01	32	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.478881023939	1.10180170442403	24.6657157223441	0.280555560855218	0.00582135710387484	0.17757712565839	2.09235032177659
stop.03	32	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.478881023939	1.10180170442403	24.6657157223441	0.280555560855218	0.00582135710387484	0.17757712565839	2.09235032177659
view.02	32	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.478881023939	1.10180170442403	24.6657157223441	0.280555560855218	0.00582135710387484	0.17757712565839	2.09235032177659
move.01	31	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.0879123727814	1.08444941202931	24.6350402433202	0.280555560855218	0.00563943969437875	0.177550406259404	1.79814324188713
convert.01	28	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.9153961250348	1.03064112152957	24.5370212823575	0.280555560855218	0.00509368746589049	0.177470296285156	1.66462333355896
lay.01	28	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.9153961250348	1.03064112152957	24.5370212823575	0.280555560855218	0.00509368746589049	0.177470296285156	1.66462333355896
attribute.01	27	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.5246872055471	1.01206949008788	24.5021111576822	0.280555560855218	0.0049117700563944	0.177443609022556	1.7351527547956
invest.01	27	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.5246872055471	1.01206949008788	24.5021111576822	0.280555560855218	0.0049117700563944	0.177443609022556	1.7351527547956
reduce.01	27	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.5246872055471	1.01206949008788	24.5021111576822	0.280555560855218	0.0049117700563944	0.177443609022556	1.7351527547956
turn.02	27	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.5246872055471	1.01206949008788	24.5021111576822	0.280555560855218	0.0049117700563944	0.177443609022556	1.7351527547956
get.05	26	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.1340431648935	0.993150635173615	24.4659606010937	0.280555560855218	0.00472985264689831	0.177416929784995	1.79181945666931
see.01	25	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	9.74346398146209	0.97386432090141	24.4284646597159	0.280555560855218	0.00454793523740222	0.177390258568851	1.52255469678479
devote.01	23	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.96250009987553	0.934097841921703	24.3490126353974	0.280555560855218	0.00418410041841004	0.177336940186354	1.62355942589202
discuss.01	23	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.96250009987553	0.934097841921703	24.3490126353974	0.280555560855218	0.00418410041841004	0.177336940186354	1.62355942589202
fill.01	22	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.57211535855075	0.913565711737143	24.30681532579	0.280555560855218	0.00400218300891395	0.177310293012772	1.3704812993799
force.01	22	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.57211535855075	0.913565711737143	24.30681532579	0.280555560855218	0.00400218300891395	0.177310293012772	1.3704812993799
impose.01	22	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.57211535855075	0.913565711737143	24.30681532579	0.280555560855218	0.00400218300891395	0.177310293012772	1.3704812993799
change.01	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
charge.05	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
criticize.01	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
remove.01	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
send.02	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
invite.01	20	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.79154016699567	0.871050728958888	24.2167236011902	0.280555560855218	0.00363834818992178	0.17725702268289	1.44244944657382
apply.02	19	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.40134967366155	0.848995231905822	24.1684684674229	0.280555560855218	0.00345643078042569	0.177230399519375	1.20719093244911
explain.01	19	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.40134967366155	0.848995231905822	24.1684684674229	0.280555560855218	0.00345643078042569	0.177230399519375	1.20719093244911
link.01	19	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.40134967366155	0.848995231905822	24.1684684674229	0.280555560855218	0.00345643078042569	0.177230399519375	1.20719093244911
point.01	18	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
say.01	18	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
set.01	18	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
praise.01	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
prepare.02	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
present.01	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
push.01	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
treat.01	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
cast.01	16	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.23116634503115	0.779091456721128	24.0080662780486	0.280555560855218	0.00291067855193742	0.177150577991293	1.03192207277053
divide.02	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
draw.02	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
extend.01	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
make.05	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
regard.01	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
sign.02	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
withdraw.01	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
cut.02	14	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
issue.01	14	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
steal.01	14	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
transfer.01	14	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
estimate.01	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
hold.04	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
introduce.02	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
limit.01	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
lose.02	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
protect.01	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
pull.01	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
save.02	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
separate.01	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
attach.01	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
combine.01	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
focus.01	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
obtain.01	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
offer.01	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
win.01	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
base.02	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
cite.01	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
exceed.01	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
free.01	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
include.01	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
prohibit.01	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
replace.01	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
return.02	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
send.03	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
succeed.02	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
take.03	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
take.04	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
transform.01	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
advise.01	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
bar.01	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
drag.01	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
expose.01	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
join.04	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
lease.02	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
punish.01	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
report.01	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
connect.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
convey.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
convict.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
inform.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
introduce.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
plant.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
read.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
submit.01	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
borrow.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
cover.02	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
define.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
export.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
guide.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
portray.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
seek.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
set.02	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
shift.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
sue.02	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
supply.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
tie.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
welcome.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
wrap.01	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
accept.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
acquire.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
break.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
commit.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
contribute.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
display.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
hit.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
hold.03	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
inject.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
install.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
pick.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
purchase.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
refer.02	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
restore.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
stick.01	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
assist.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
beat.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
characterize.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
condemn.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
denounce.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
discourage.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
distribute.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
donate.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
elect.01	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
encourage.02	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
