WORD	arg0.np..v.v..arg1.np..arg2.pp.	arg0.np..v.v..arg2.np..arg1.np.	PREF	LLR	PRES	LOR	MI	DPC2W	DPW2C	FYE
prevent	34	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	13.2610133090965	1.13571120145646	24.7244083550859	0.280555560855218	0.00618519192286702	0.177630588589493	2.30658458500106
share	33	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.8699146621517	1.11888492012927	24.6954912129965	0.280555560855218	0.00600327451337093	0.177603853100542	2.01213308367583
view	32	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.478881023939	1.10180170442403	24.6657157223441	0.280555560855218	0.00582135710387484	0.17757712565839	2.09235032177659
move	31	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	12.0879123727814	1.08444941202931	24.6350402433202	0.280555560855218	0.00563943969437875	0.177550406259404	1.79814324188713
sell	82	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	11.0643474591225	1.22592344730963	1.26937660196166	0.195164069624573	0.0106799394430861	0.120829190867389	2.35513056038308
convert	28	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.9153961250348	1.03064112152957	24.5370212823575	0.280555560855218	0.00509368746589049	0.177470296285156	1.66462333355896
lay	28	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.9153961250348	1.03064112152957	24.5370212823575	0.280555560855218	0.00509368746589049	0.177470296285156	1.66462333355896
turn	28	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.9153961250348	1.03064112152957	24.5370212823575	0.280555560855218	0.00509368746589049	0.177470296285156	1.66462333355896
attribute	27	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.5246872055471	1.01206949008788	24.5021111576822	0.280555560855218	0.0049117700563944	0.177443609022556	1.7351527547956
invest	27	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.5246872055471	1.01206949008788	24.5021111576822	0.280555560855218	0.0049117700563944	0.177443609022556	1.7351527547956
reduce	27	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.5246872055471	1.01206949008788	24.5021111576822	0.280555560855218	0.0049117700563944	0.177443609022556	1.7351527547956
see	26	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.1340431648935	0.993150635173615	24.4659606010937	0.280555560855218	0.00472985264689831	0.177416929784995	1.79181945666931
set	26	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	10.1340431648935	0.993150635173615	24.4659606010937	0.280555560855218	0.00472985264689831	0.177416929784995	1.79181945666931
force	24	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	9.35294963365299	0.954188265964203	24.3895141175935	0.280555560855218	0.00436601782790613	0.177363595370509	1.58157219530107
hold	24	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	9.35294963365299	0.954188265964203	24.3895141175935	0.280555560855218	0.00436601782790613	0.177363595370509	1.58157219530107
devote	23	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.96250009987553	0.934097841921703	24.3490126353974	0.280555560855218	0.00418410041841004	0.177336940186354	1.62355942589202
discuss	23	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.96250009987553	0.934097841921703	24.3490126353974	0.280555560855218	0.00418410041841004	0.177336940186354	1.62355942589202
fill	23	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.96250009987553	0.934097841921703	24.3490126353974	0.280555560855218	0.00418410041841004	0.177336940186354	1.62355942589202
impose	22	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.57211535855075	0.913565711737143	24.30681532579	0.280555560855218	0.00400218300891395	0.177310293012772	1.3704812993799
introduce	22	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.57211535855075	0.913565711737143	24.30681532579	0.280555560855218	0.00400218300891395	0.177310293012772	1.3704812993799
change	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
criticize	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
push	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
remove	21	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
apply	20	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.79154016699567	0.871050728958888	24.2167236011902	0.280555560855218	0.00363834818992178	0.17725702268289	1.44244944657382
invite	20	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.79154016699567	0.871050728958888	24.2167236011902	0.280555560855218	0.00363834818992178	0.17725702268289	1.44244944657382
explain	19	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.40134967366155	0.848995231905822	24.1684684674229	0.280555560855218	0.00345643078042569	0.177230399519375	1.20719093244911
link	19	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.40134967366155	0.848995231905822	24.1684684674229	0.280555560855218	0.00345643078042569	0.177230399519375	1.20719093244911
cast	18	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
point	18	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
say	18	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
cut	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
lose	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
praise	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
prepare	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
present	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
sign	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
treat	17	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
divide	16	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.23116634503115	0.779091456721128	24.0080662780486	0.280555560855218	0.00291067855193742	0.177150577991293	1.03192207277053
pull	16	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.23116634503115	0.779091456721128	24.0080662780486	0.280555560855218	0.00291067855193742	0.177150577991293	1.03192207277053
draw	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
regard	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
return	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
withdraw	15	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
issue	14	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
steal	14	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
transfer	14	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
estimate	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
lease	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
limit	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
protect	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
separate	13	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
attach	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
cite	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
combine	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
focus	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
obtain	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
offer	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
win	12	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
base	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
exceed	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
free	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
include	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
join	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
prohibit	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
replace	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
succeed	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
transform	11	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
extend	32	2	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.1822425967457	0.757688086196003	1.23804268584065	0.193092719604878	0.00412644184963755	0.118505990383509	1.13607667526285
advise	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
bar	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
drag	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
expose	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
punish	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
report	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
submit	10	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
beat	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
connect	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
convey	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
convict	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
encourage	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
inform	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
plant	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
raise	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
read	9	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
borrow	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
cover	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
define	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
export	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
guide	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
portray	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
restore	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
seek	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
shift	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
sue	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
supply	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
tie	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
welcome	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
wrap	8	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
bring	175	27	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.84383043515873	0.674535550969128	0.339467176650612	0.0735551899357519	0.00895419072961215	0.0444061317328645	0.953403106426726
leave	41	4	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.83128874924026	0.649400306177485	0.792680634493808	0.146254469143627	0.00406878328086506	0.0884331859000134	0.776876785078984
accept	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
acquire	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
break	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
build	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
call	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
commit	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
contribute	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
display	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
feel	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
hit	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
inject	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
pass	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
pick	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
purchase	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
refer	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
stick	7	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
drive	17	1	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.35894082945516	0.566579739460704	1.29677486465125	0.198093400663245	0.00224513833431487	0.121498056097846	0.640384644001995
assist	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
characterize	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
condemn	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
denounce	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
discourage	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
distribute	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
donate	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
elect	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
establish	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
exclude	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
express	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
increase	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
interpret	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
license	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
notify	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
open	6	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
